lazyprm best cost max,lazyprm best cost mean,lazyprm best cost min,lazyprm best cost std,lazyprm edge checks,lazyprm time,lazyprm time KNN,lazyprm time configuration test,lazyprm time connect,lazyprm time lazy,lazyrrg best cost max,lazyrrg best cost mean,lazyrrg best cost min,lazyrrg best cost std,lazyrrg edge checks,lazyrrg time,lazyrrg time KNN,lazyrrg time configuration test,lazyrrg time connect,lazyrrg time lazy,lazyrrg_subopt0.1 best cost max,lazyrrg_subopt0.1 best cost mean,lazyrrg_subopt0.1 best cost min,lazyrrg_subopt0.1 best cost std,lazyrrg_subopt0.1 edge checks,lazyrrg_subopt0.1 time,lazyrrg_subopt0.1 time KNN,lazyrrg_subopt0.1 time configuration test,lazyrrg_subopt0.1 time connect,lazyrrg_subopt0.1 time lazy,lazyrrg_subopt0.2 best cost max,lazyrrg_subopt0.2 best cost mean,lazyrrg_subopt0.2 best cost min,lazyrrg_subopt0.2 best cost std,lazyrrg_subopt0.2 edge checks,lazyrrg_subopt0.2 time,lazyrrg_subopt0.2 time KNN,lazyrrg_subopt0.2 time configuration test,lazyrrg_subopt0.2 time connect,lazyrrg_subopt0.2 time lazy,prm best cost max,prm best cost mean,prm best cost min,prm best cost std,prm edge checks,prm time,prm time KNN,prm time configuration test,prm time connect,prm time lazy,rrt best cost max,rrt best cost mean,rrt best cost min,rrt best cost std,rrt edge checks,rrt time,rrt time KNN,rrt time configuration test,rrt time connect,rrt time lazy,rrt_subopt0.1 best cost max,rrt_subopt0.1 best cost mean,rrt_subopt0.1 best cost min,rrt_subopt0.1 best cost std,rrt_subopt0.1 edge checks,rrt_subopt0.1 time,rrt_subopt0.1 time KNN,rrt_subopt0.1 time configuration test,rrt_subopt0.1 time connect,rrt_subopt0.1 time lazy,rrt_subopt0.2 best cost max,rrt_subopt0.2 best cost mean,rrt_subopt0.2 best cost min,rrt_subopt0.2 best cost std,rrt_subopt0.2 edge checks,rrt_subopt0.2 time,rrt_subopt0.2 time KNN,rrt_subopt0.2 time configuration test,rrt_subopt0.2 time connect,rrt_subopt0.2 time lazy
,,,,39.399999999999999,0,0.0042188,0.00029930000000000001,0.023271899999999995,0.018582000000000001,,,,,10.6,0,0.0069769999999999997,0.00037099999999999996,0.0021550999999999996,0.0002131,,,,,9.0999999999999996,0,0.0064051999999999998,0.00035409999999999988,0.00067730000000000015,0.0065929999999999999,,,,,5.5999999999999996,0,0.0066613000000000002,0.00035079999999999996,0.00063279999999999999,5.9099999999999993e-05,,,,,9301.8999999999996,0,0.027841399999999999,0.00031390000000000004,0.06399790000000001,0.0,,,,,762.0,0,0.07212869999999999,0.00046559999999999993,0.0098218000000000003,0.0,,,,,349.30000000000001,0,0.0085470999999999984,0.00044959999999999998,0.0019136000000000001,0.0,,,,,296.39999999999998,0,0.0078011000000000009,0.00044790000000000005,0.0012921999999999999,0.0
,,,,50.120675065811909,0.1,0.0059190116390483794,0.00042632012663080913,0.043698956890777914,0.05135803752224468,inf,1.5838615831327822,1.5838615831327822,0.0,104.39032574010548,0.1,0.030450617601916287,0.0016679335586953768,0.030343988629572306,0.025082796581963229,inf,1.782422,1.7158,0.065699531931361618,67.644051827800723,0.1,0.044330009072603226,0.0028587932324182588,0.019610069227151021,0.012786726638170496,inf,1.796932,1.72318,0.059434265335747236,56.538479989021155,0.1,0.054026402241820835,0.0031021310048669109,0.016617092224816454,0.0050396839627787583,,,,,11427.109056371663,0.1,0.028397788618327424,0.00035474271413754008,0.069498262250042214,0.0,,,,,2627.6574040064002,0.1,0.1033772424337458,0.0013744714920844088,0.016103698186022329,0.0,inf,1.6930700000000001,1.68838,0.004689999999999972,2819.3169197768966,0.1,0.066323111976921853,0.0043680349560711786,0.012207287981754352,0.0,inf,1.7081228571428573,1.64328,0.048843813386369082,2985.7473427970954,0.1,0.065087799236552571,0.0045474907840015394,0.012034373295713992,0.0
,,,,72.465644796063614,0.2,0.0068443449532411436,0.00049963915851046026,0.059888460334330894,0.13235709537746124,inf,1.5731704795998214,1.5636873529212973,0.005739798551931948,196.51422300237999,0.2,0.050043033628633139,0.0028234016047873427,0.065776712547761892,0.061564651872644774,1.92558,1.8199830000000001,1.7158,0.076584906744083761,83.799999999999997,0.2,0.10059725377295366,0.0062750796203099269,0.033605999639783231,0.016293897239976547,inf,1.8609925,1.72318,0.10468598983985387,74.127154445426072,0.2,0.11139575390869767,0.0065412428180370418,0.028865429335141669,0.0097091231057501951,inf,1.5780813865903156,1.5780813865903156,0.0,13924.435286159267,0.2,0.029129643916559166,0.0003973678192744549,0.076826098348173555,0.0,inf,1.5686721855672976,1.5476267806902135,0.025624924178209496,10842.991319436416,0.2,0.14953337650875023,0.0045766206076103284,0.044656900725798115,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,6225.2652496967148,0.2,0.12895051314830722,0.0080905084565801328,0.025796241593251022,0.0,inf,1.7108611111111114,1.64328,0.044621464801008655,5834.0651360385382,0.2,0.13021440580962509,0.0081257323021889163,0.025213498620188624,0.0
,,,,92.935257199683463,0.30000000000000004,0.0075621009551057397,0.0005533900934026134,0.073802019850995743,0.21762370859211377,inf,1.5700675187339865,1.5525248358476829,0.019598036699135117,288.63115945986846,0.30000000000000004,0.060438686492497826,0.0034688214130861516,0.11800816647706162,0.094189822903575124,1.92558,1.8203960000000001,1.7158,0.076249097332361959,85.298630136986304,0.30000000000000004,0.16069641684892311,0.0094233988242899778,0.047978598834243089,0.019277361268068914,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,0.30000000000000004,0.1711633358807457,0.009644880984003722,0.044068837537233112,0.012768364322592545,inf,1.5740539969540783,1.5740539969540783,0.0,15474.053910296348,0.30000000000000004,0.029643182948502527,0.00042183032076575981,0.084606998899314667,0.0,inf,1.5546348141251258,1.5309829907563024,0.022777167392553133,18238.233774051936,0.30000000000000004,0.18913938110065501,0.0067957653700212494,0.081274993377369029,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,8925.0904196558458,0.30000000000000004,0.19369133819200018,0.011193238314277553,0.040952854745172636,0.0,inf,1.7108611111111114,1.64328,0.044621464801008655,8185.8823947564288,0.30000000000000004,0.19641857077144392,0.011209694783893741,0.040312598776347783,0.0
,,,,111.75661279688191,0.4,0.0081220566702790778,0.00059500651803691732,0.085906132396539589,0.30488039910144582,inf,1.557480410697643,1.5446812493541613,0.014673929658195195,356.70984801494217,0.4,0.069668859813640391,0.0040120343590877433,0.17868288826851092,0.12045637221678632,1.92558,1.8203960000000001,1.7158,0.076249097332361959,85.371779511980662,0.4,0.22302284233553776,0.012084589056144231,0.064485237234296111,0.021307457355261496,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,0.4,0.23359643449903528,0.012329044175944482,0.060216880375282222,0.015027211444603492,inf,1.5714512384184556,1.5714512384184556,0.0,16891.585175623062,0.4,0.030165567505049035,0.00044382849944824996,0.092202749907347642,0.0,inf,1.5387659752930409,1.5284603255886846,0.0082864258704494122,24351.760962143104,0.4,0.22525640859725637,0.0084766729441182846,0.12376802177012163,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,11031.667677389582,0.4,0.25996514616325728,0.013763195300831369,0.05809610854580928,0.0,inf,1.7108611111111114,1.64328,0.044621464801008655,10155.090565922739,0.4,0.263580123963017,0.013805933538171144,0.057037019854537199,0.0
,,,,129.11357896807166,0.5,0.0086215206543050378,0.00062932422546012725,0.0973869173377752,0.3928345359537585,inf,1.5498496968603495,1.5383514957698816,0.011942337853979587,410.49526844303563,0.5,0.081549257338562275,0.0046703389491507116,0.23550965787390932,0.14706772593462297,1.92558,1.8203960000000001,1.7158,0.076249097332361959,85.599999999999994,0.5,0.28666444902329075,0.014456313613812494,0.081917978967498264,0.02321445778394246,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,0.5,0.29734069042410499,0.014797427703454175,0.077268325517826114,0.01712031864626954,inf,1.5666024153896583,1.5666024153896583,0.0,25583.878199065199,0.5,0.0409837730740754,0.00072245213521743745,0.11319380763588202,0.0,1.5787296105140667,1.5391069647519948,1.52523,0.014756895518606062,30323.997157303151,0.5,0.26555254910687792,0.0102554398342699,0.17130619016386361,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,12941.276036423016,0.5,0.32702885083100725,0.016109942642162835,0.075889604557144705,0.0,1.78711,1.712577,1.64328,0.042643476417853175,11930.439234517009,0.5,0.33109564213724069,0.016189883656739436,0.074580448654704826,0.0
inf,1.597470484244516,1.574348084448022,0.023122399796493887,139.49950850080103,0.6,0.009086002649665666,0.00065642986816635157,0.11057322520480095,0.47913260925660567,inf,1.5459135754550746,1.5354876216824804,0.0099236774459728234,447.88198225020778,0.6,0.089873388096584003,0.0051062955218746254,0.29001620272424933,0.18119361760502353,1.92558,1.8203960000000001,1.7158,0.076249097332361959,85.599999999999994,0.6,0.35127786643358749,0.01672864604754281,0.099910672511618198,0.025089746387461608,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,0.6,0.36199345134901473,0.017110546057723441,0.094801598647572913,0.019153111018427704,inf,1.5609706321475554,1.5571821306218223,0.0037885015257331789,42827.869372364214,0.6,0.049325454546285993,0.0010283245729851699,0.15561776084386492,0.0,1.5402687407131255,1.5313095129078305,1.523880565065004,0.0057006724209594838,35913.848601592741,0.6,0.30654750999287012,0.011939715392682146,0.21958994809364013,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,14692.996329958982,0.6,0.39500514949126575,0.018335759333118738,0.093725229334955848,0.0,1.78711,1.712577,1.64328,0.042643476417853175,13562.401102910811,0.6,0.3994159648909601,0.018426962215219576,0.0923556617786708,0.0
inf,1.5984868231233953,1.5709868282847077,0.019484448739772425,148.93680527343241,0.7,0.0095944380711335681,0.00068461394573700383,0.12664571347149028,0.56249853852498544,inf,1.5428972767331632,1.5337266178140458,0.0083763406572100272,486.41275839858611,0.7,0.097267513684397955,0.0054802415863629689,0.34311831933475889,0.21811291476658973,1.92558,1.8203960000000001,1.7158,0.076249097332361959,85.599999999999994,0.7,0.41658518777668263,0.018863753780376032,0.11825298285908517,0.02689189493103062,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,0.7,0.42713465619174318,0.019304322162899568,0.11279649532562611,0.021115386966241909,inf,1.5615903429095339,1.5517161209939374,0.0060239194595685863,59383.160374877996,0.7,0.056018662944799791,0.0012995167001126611,0.19658922804705087,0.0,1.5383269021622779,1.5297979927327385,1.52325,0.0049862508473284594,41087.109657306341,0.7,0.34851996694330489,0.013466226559417187,0.26763178307236118,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,16325.652794373285,0.7,0.46358717155456886,0.020458347064779617,0.1117423830889895,0.0,1.78711,1.712577,1.64328,0.042643476417853175,15062.32422848836,0.7,0.46840672358434715,0.020488885001296715,0.11037861376152631,0.0
inf,1.5920636049578996,1.5676255721213936,0.017411903452700411,158.3600329466511,0.7999999999999999,0.010128974362134268,0.00071386427812503378,0.14405191496107217,0.64450259614473526,1.5666701559301577,1.5426371381205874,1.5303295434629778,0.010245613545308127,514.73079588783617,0.7999999999999999,0.10505945640253303,0.0058568589811939485,0.39223921919727717,0.2585914342683403,1.92558,1.8203960000000001,1.7158,0.076249097332361959,85.599999999999994,0.7999999999999999,0.48226232145782016,0.020957921004260957,0.13667234267751052,0.028653534238115397,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,0.7999999999999999,0.49277716560772233,0.021403747069348725,0.13114410019101114,0.023046636682679211,inf,1.5554002166897234,1.5511089093951662,0.0037042885665604735,74209.705539686445,0.7999999999999999,0.062695321843618229,0.0015277045772773619,0.23594292600729427,0.0,1.5322972422868841,1.5275992541601513,1.52238,0.0034873204653427165,45334.321562359124,0.7999999999999999,0.38538705692744152,0.014715679352380908,0.32253995296752025,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,17864.572020650754,0.7999999999999999,0.53270481808038861,0.022483163679902312,0.1298519990053357,0.0,1.78711,1.712577,1.64328,0.042643476417853175,16469.18143595328,0.7999999999999999,0.53788858230296932,0.02248608745055523,0.12853124024032686,0.0
inf,1.585640386792404,1.5642643159580794,0.015418047338286726,167.78326061986985,0.8999999999999999,0.010663510653134966,0.00074311461051306395,0.16145811645065405,0.72650665376448487,1.5591243859776325,1.5405907338502551,1.5262496071154805,0.0093017415825109515,538.31190512049966,0.8999999999999999,0.11164614334311798,0.0061677798202248637,0.43802286164609949,0.30409211278723236,1.92558,1.821382809278014,1.7158,0.076401073441931144,85.793113361646519,0.8999999999999999,0.54783808264399403,0.022977995792769712,0.15513249000473026,0.031014478637732629,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,0.8999999999999999,0.55876001808232145,0.023454647152342922,0.14973369291178573,0.024958568932988326,inf,1.5488554540857657,1.5433374774535538,0.0044430926438460893,87663.151218972605,0.8999999999999999,0.069299880277653686,0.0017232961008051286,0.27376763971026036,0.0,1.5309632880945983,1.5266862111083526,1.52225,0.003025290598322781,49392.389519386052,0.8999999999999999,0.4227682238064191,0.015952327258332226,0.3772346626602498,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,19308.122068383109,0.8999999999999999,0.60233613338471126,0.02440443685740146,0.14802036684779743,0.0,1.78711,1.712577,1.64328,0.042643476417853175,17815.119064130318,0.8999999999999999,0.60778393431391398,0.024409119464366375,0.14674758242971772,0.0
inf,1.5792171686269085,1.560903059794765,0.013537693611959412,177.20648829308851,0.9999999999999999,0.011198046944135665,0.000772364942901094,0.17886431794023591,0.80851071138423458,1.5563088286916347,1.5391752989138674,1.5255914132155652,0.0090913745286721227,560.46045270234401,0.9999999999999999,0.11859290284469289,0.0064973083209840313,0.4815521099284662,0.35141086118964748,1.92558,1.8234620000000004,1.7158,0.077093303833731294,86.200000000000003,0.9999999999999999,0.61325370690069214,0.024946860863373388,0.17353077907803099,0.034027136817367562,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,0.9999999999999999,0.62497865659205076,0.025497468562090515,0.16829373082917251,0.026828729002209929,inf,1.5450619142104134,1.53712,0.005363803426507302,99515.810956677742,0.9999999999999999,0.075419280206159595,0.0018947425384494329,0.31213077724817695,0.0,1.5292760739169948,1.5257942934538224,1.5218586645292558,0.002511972498194012,53615.260628677126,0.9999999999999999,0.46345924114901971,0.017246945101734367,0.42823311335260489,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,20708.917203559657,0.9999999999999999,0.67220304496371641,0.026282867403965106,0.16632425068634449,0.0,1.78711,1.712577,1.64328,0.042643476417853175,19102.663930196984,0.9999999999999999,0.67795716443973353,0.02628258561716338,0.16507371867484635,0.0
inf,1.5743438113619803,1.557541803631451,0.01224193576631021,185.96158056757378,1.0999999999999999,0.01170485427168858,0.00079922266974399197,0.19551709491546271,0.89130030431657015,1.549580561670674,1.5364586819108035,1.5254538576098802,0.0073370955784888428,584.88610533095812,1.0999999999999999,0.12852603099370732,0.0069540233460699446,0.53391347670310263,0.38599368171365767,1.92558,1.8234620000000004,1.7158,0.077093303833731294,86.299999999999997,1.0999999999999999,0.67978804253359648,0.026911114106964819,0.19232768882086376,0.03568117720739284,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,1.0999999999999999,0.69146190394939833,0.027487344383130004,0.18694143295847809,0.028691684083284041,inf,1.5432435578248866,1.534997249463562,0.0059115685490922238,110484.02276509101,1.0999999999999999,0.081310267136095446,0.0020495485125814191,0.35014727373682836,0.0,1.52852,1.5247696830441049,1.5213690745672437,0.0023042453889207024,57619.306904573386,1.0999999999999999,0.50326411859444864,0.018485159014726256,0.48056230354317464,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,22056.929259363045,1.0999999999999999,0.74230102967102551,0.028132342897367268,0.18463002329490999,0.0,1.78711,1.712577,1.64328,0.042643476417853175,20355.677414324826,1.0999999999999999,0.74843070616998719,0.028115648759392719,0.18336859725695934,0.0
inf,1.5723429164098486,1.5541805474681367,0.012978614025439291,193.69079529952768,1.2,0.012191496982706008,0.00082276549462810913,0.21206953584080393,0.97421583664795508,1.549100265095729,1.5350863432055497,1.5250760879041048,0.006581916986855319,607.77587370966398,1.2,0.13804106963822027,0.0073784802030962687,0.5810509739574784,0.4264302041344622,1.92558,1.8234620000000004,1.7158,0.077093303833731294,86.299999999999997,1.2,0.74664310197714423,0.028863268696616963,0.21108011528198545,0.037365625560762936,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,1.2,0.75806743716434022,0.029440057763666184,0.205798013038265,0.030519217360371793,inf,1.5408042591127138,1.5320115361249729,0.0057317262211770336,120948.5233226183,1.2,0.087169659767376645,0.0021969752344997298,0.38752004530979345,0.0,1.5277440303323653,1.524292227579513,1.5208993406232914,0.0023101869603836252,61426.341228832767,1.2,0.54279155030582937,0.019651292081906933,0.53351620082576212,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,23393.500197134032,1.2,0.81255854368891978,0.029986109259220232,0.20293513056743148,0.0,1.78711,1.712577,1.64328,0.042643476417853175,21579.134028111559,1.2,0.81915761914061846,0.029915120432608598,0.20163876407201858,0.0
inf,1.5710986530595354,1.5524119954743094,0.013256813975234996,200.85484219423716,1.3,0.01265549779318526,0.00084459352214785526,0.228319767065009,1.0574593343551077,1.5487309896278219,1.534283060387045,1.5243089639924194,0.0067285284728029046,629.35748920049275,1.3,0.14702874661047571,0.007775837155779561,0.62482669407929314,0.47096867532270698,1.92558,1.8234620000000004,1.7158,0.077093303833731294,86.299999999999997,1.3,0.8135790177611707,0.030766519159704818,0.23002364392617275,0.038991269174337206,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,1.3,0.82495009162928989,0.031377438942969335,0.22465914226742836,0.032326024184435885,inf,1.5382262449712658,1.5315052802487887,0.0044647173265231167,131333.60837010169,1.3,0.093146807351688524,0.0023385128987035075,0.42397866025216924,0.0,1.5273305136048945,1.5238968114165874,1.52042,0.0021614409670977918,65305.881954528042,1.3,0.58381725571046894,0.02084746201441761,0.5847968152495191,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,24675.853196803022,1.3,0.88319153451470933,0.031794440893957103,0.22117904810447925,0.0,1.78711,1.712577,1.64328,0.042643476417853175,22771.943696397557,1.3,0.89002628737639022,0.031696284943965182,0.22004181484351326,0.0
inf,1.5703090115973382,1.5520073091448299,0.01294406025885997,207.38644945317779,1.4000000000000001,0.013091521433998349,0.00086452879635495554,0.24405939393433199,1.1412449199471293,1.547821660554496,1.5339895508591446,1.523563890229565,0.0066468732862222874,647.9370296131541,1.4000000000000001,0.15725452626706166,0.0082921658691436587,0.6688539097878814,0.51362805071054418,1.92558,1.8234620000000004,1.7158,0.077093303833731294,86.299999999999997,1.4000000000000001,0.8807534021732849,0.032676378181723663,0.24898748069311999,0.040624723572573282,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,1.4000000000000001,0.89199478572559643,0.033290921771602748,0.24363090129144288,0.03413871340644567,inf,1.5364225770971258,1.5314180795351116,0.0033436742961339004,146578.26904842531,1.4000000000000001,0.10298130809254165,0.0025782562587841154,0.47397061223526366,0.0,1.5272,1.5235056841181911,1.51993,0.002345682569626579,68992.133910158693,1.4000000000000001,0.62382314257509164,0.021981242181827454,0.63748639800433549,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,25948.008069294403,1.4000000000000001,0.9538214218210056,0.033597329542130308,0.23947834185791406,0.0,1.78711,1.712577,1.64328,0.042643476417853175,23906.938917860964,1.4000000000000001,0.96079005398715189,0.033439946339673461,0.23825307179843089,0.0
inf,1.5695193701351409,1.5516026228153503,0.012680242217660936,213.91805671211841,1.5000000000000002,0.01352754507481144,0.00088446407056205572,0.25979902080365491,1.2250305055391515,1.5464628521499681,1.5333874267602337,1.5230008062619889,0.0063838814022913696,669.19088173420153,1.5000000000000002,0.16948498600255765,0.0088821988588498289,0.71953121909019946,0.54707727800459571,1.92558,1.8234620000000004,1.7158,0.077093303833731294,86.299999999999997,1.5000000000000002,0.94815014596254554,0.034562328720368095,0.26789059787211822,0.042242864730105224,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,1.5000000000000002,0.95918530302829608,0.035149262980362632,0.26269337047828029,0.03595232732612131,inf,1.5367074011221928,1.5303900727179944,0.0047679551747789681,164279.89831761015,1.5000000000000002,0.11215052242979692,0.0028581353100073912,0.52327962589483046,0.0,1.5267159679128197,1.5232629719142401,1.51992,0.0022483690962016621,72633.733757113776,1.5000000000000002,0.66434511124035056,0.023108211535774255,0.68973867688328783,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,27183.094554306113,1.5000000000000002,1.0248558447953169,0.035400975299768767,0.25765947316754229,0.0,1.78711,1.712577,1.64328,0.042643476417853175,25033.520491268104,1.5000000000000002,1.0321105389448779,0.035177523971551279,0.25661134443592604,0.0
inf,1.5687297286729436,1.5511979364858708,0.012468466502126345,220.44983871771728,1.6000000000000003,0.013964073086908679,0.00090439692179929284,0.27558083340871425,1.3087734047274111,1.5403604176479824,1.5322410739870569,1.5224216983828507,0.0052667769097515327,689.3337082434457,1.6000000000000003,0.18003286785809561,0.0093159161126139169,0.77310775320557079,0.57999813257081589,1.92558,1.8234620000000004,1.7158,0.077093303833731294,86.299999999999997,1.6000000000000003,1.0156749689314144,0.036434531481442649,0.28685641692956054,0.043860615493219825,2.02458,1.8718650000000001,1.72318,0.098597407699188469,80.599999999999994,1.6000000000000003,1.0266124638055341,0.036999690585024086,0.28182261741824688,0.037742096035999984,inf,1.5377084611210643,1.5279788971104165,0.0076315243358381253,180717.44392714015,1.6000000000000003,0.12090979019243089,0.0031010395694675732,0.57130602259933072,0.0,1.5266106570532916,1.522539044906781,1.5183335554315773,0.0023894855279149542,75845.231101972633,1.6000000000000003,0.7009489895753096,0.024124904282422373,0.74668391975501547,0.0,1.79261,1.7217189999999998,1.64535,0.042023839293905532,28394.444230501518,1.6000000000000003,1.0959042184020369,0.037172439626055521,0.27597250686473074,0.0,1.78711,1.712577,1.64328,0.042643476417853175,26138.000296805651,1.6000000000000003,1.1035844381499362,0.036883567306805934,0.27502362438895261,0.0
