mean,std
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.29142,0.127629
10,2.28241,0.127631
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.26684,0.131079
10,2.25974,0.120563
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.24861,0.105902
10,2.22923,0.115582
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22805,0.11639
10,2.22372,0.117598
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.22158,0.118321
10,2.19097,0.0878467
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.17784,0.079944
10,2.01607,0.0890411
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.01219,0.0950515
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,2.00788,0.0964586
10,1.99135,0.0852977
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.96824,0.0779446
10,1.94174,0.0692882
10,1.93683,0.0690714
10,1.93683,0.0690714
10,1.93683,0.0690714
10,1.93683,0.0690714
10,1.93683,0.0690714
10,1.93683,0.0690714
10,1.93683,0.0690714
10,1.93683,0.0690714
10,1.93683,0.0690714
10,1.93377,0.0735326
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.93105,0.0776329
10,1.92285,0.0765641
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.92096,0.0764898
10,1.9207,0.0768828
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.92061,0.0770166
10,1.91357,0.0742897
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90924,0.0730573
10,1.90853,0.0729002
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
