mean,std
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.8948,0.071639
10,1.84376,0.102187
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.84099,0.105186
10,1.76388,0.127504
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75559,0.136277
10,1.75203,0.140626
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.74928,0.144144
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.72202,0.125095
10,1.71446,0.120925
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
10,1.70863,0.118404
